-0.55000 0.00000 0.00000 1.00000
-0.55000 0.00110 0.00140 1.00000
-0.55000 0.00220 0.00279 1.00000
-0.54999 0.00330 0.00419 0.99999
-0.54999 0.00440 0.00558 0.99998
-0.54998 0.00550 0.00698 0.99998
-0.54997 0.00660 0.00837 0.99996
-0.54996 0.00770 0.00977 0.99995
-0.54995 0.00880 0.01116 0.99994
-0.54994 0.00990 0.01256 0.99992
-0.54992 0.01100 0.01395 0.99990
-0.54991 0.01210 0.01535 0.99988
-0.54989 0.01320 0.01674 0.99986
-0.54987 0.01430 0.01814 0.99984
-0.54985 0.01540 0.01954 0.99981
-0.54983 0.01650 0.02093 0.99978
-0.54980 0.01760 0.02233 0.99975
-0.54978 0.01870 0.02373 0.99972
-0.54975 0.01979 0.02513 0.99968
-0.54972 0.02089 0.02652 0.99965
-0.54969 0.02199 0.02792 0.99961
-0.54966 0.02309 0.02932 0.99957
-0.54963 0.02419 0.03072 0.99953
-0.54959 0.02529 0.03212 0.99948
-0.54956 0.02639 0.03352 0.99944
-0.54952 0.02749 0.03492 0.99939
-0.54948 0.02858 0.03632 0.99934
-0.54944 0.02968 0.03772 0.99929
-0.54940 0.03078 0.03912 0.99923
-0.54935 0.03188 0.04052 0.99918
-0.54931 0.03297 0.04192 0.99912
-0.54926 0.03407 0.04333 0.99906
-0.54921 0.03517 0.04473 0.99900
-0.54916 0.03627 0.04613 0.99894
-0.54911 0.03736 0.04754 0.99887
-0.54906 0.03846 0.04894 0.99880
-0.54901 0.03956 0.05035 0.99873
-0.54895 0.04065 0.05175 0.99866
-0.54889 0.04175 0.05316 0.99859
-0.54883 0.04284 0.05457 0.99851
-0.54877 0.04394 0.05598 0.99843
-0.54871 0.04503 0.05738 0.99835
-0.54865 0.04613 0.05879 0.99827
-0.54858 0.04722 0.06020 0.99819
-0.54851 0.04832 0.06161 0.99810
-0.54845 0.04941 0.06302 0.99801
-0.54838 0.05051 0.06444 0.99792
