-0.75000 0.00000 0.00000 1.00000
-0.75000 0.00150 0.00088 1.00000
-0.75000 0.00300 0.00175 1.00000
-0.74999 0.00450 0.00263 1.00000
-0.74999 0.00600 0.00350 0.99999
-0.74998 0.00750 0.00438 0.99999
-0.74998 0.00900 0.00525 0.99999
-0.74997 0.01050 0.00613 0.99998
-0.74996 0.01200 0.00700 0.99998
-0.74995 0.01350 0.00788 0.99997
-0.74993 0.01500 0.00875 0.99996
-0.74992 0.01650 0.00963 0.99995
-0.74991 0.01800 0.01051 0.99994
-0.74989 0.01950 0.01138 0.99994
-0.74987 0.02100 0.01226 0.99992
-0.74985 0.02249 0.01314 0.99991
-0.74983 0.02399 0.01401 0.99990
-0.74981 0.02549 0.01489 0.99989
-0.74979 0.02699 0.01577 0.99988
-0.74976 0.02849 0.01665 0.99986
-0.74974 0.02999 0.01753 0.99985
-0.74971 0.03149 0.01841 0.99983
-0.74968 0.03298 0.01929 0.99981
-0.74965 0.03448 0.02017 0.99980
-0.74962 0.03598 0.02105 0.99978
-0.74959 0.03748 0.02193 0.99976
-0.74956 0.03897 0.02281 0.99974
-0.74952 0.04047 0.02369 0.99972
-0.74949 0.04197 0.02458 0.99970
-0.74945 0.04346 0.02546 0.99968
-0.74941 0.04496 0.02634 0.99965
-0.74937 0.04645 0.02723 0.99963
-0.74933 0.04795 0.02811 0.99960
-0.74928 0.04944 0.02900 0.99958
-0.74924 0.05094 0.02989 0.99955
-0.74920 0.05243 0.03077 0.99953
-0.74915 0.05393 0.03166 0.99950
-0.74910 0.05542 0.03255 0.99947
-0.74905 0.05691 0.03344 0.99944
-0.74900 0.05841 0.03433 0.99941
-0.74895 0.05990 0.03522 0.99938
-0.74890 0.06139 0.03611 0.99935
-0.74884 0.06288 0.03701 0.99932
-0.74879 0.06438 0.03790 0.99928
-0.74873 0.06587 0.03879 0.99925
-0.74867 0.06736 0.03969 0.99921
-0.74861 0.06885 0.04059 0.99918
-0.74855 0.07034 0.04148 0.99914
-0.74849 0.07183 0.04238 0.99910
-0.74842 0.07332 0.04328 0.99906
-0.74836 0.07481 0.04418 0.99902
-0.74829 0.07629 0.04508 0.99898
-0.74822 0.07778 0.04599 0.99894
-0.74815 0.07927 0.04689 0.99890
-0.74808 0.08075 0.04780 0.99886
-0.74801 0.08224 0.04870 0.99881
-0.74794 0.08373 0.04961 0.99877
-0.74786 0.08521 0.05052 0.99872
-0.74779 0.08670 0.05143 0.99868
-0.74771 0.08818 0.05234 0.99863
-0.74763 0.08966 0.05325 0.99858
-0.74755 0.09115 0.05416 0.99853
-0.74747 0.09263 0.05508 0.99848
-0.74739 0.09411 0.05599 0.99843
-0.74731 0.09559 0.05691 0.99838
-0.74722 0.09707 0.05783 0.99833
-0.74713 0.09855 0.05875 0.99827
-0.74705 0.10003 0.05967 0.99822
-0.74696 0.10151 0.06059 0.99816
-0.74687 0.10299 0.06151 0.99811
-0.74677 0.10447 0.06244 0.99805
-0.74668 0.10594 0.06337 0.99799
-0.74659 0.10742 0.06429 0.99793
-0.74649 0.10890 0.06522 0.99787
-0.74639 0.11037 0.06615 0.99781
-0.74630 0.11185 0.06709 0.99775
-0.74620 0.11332 0.06802 0.99768
-0.74610 0.11479 0.06896 0.99762
-0.74599 0.11626 0.06989 0.99755
-0.74589 0.11774 0.07083 0.99749
-0.74578 0.11921 0.07177 0.99742
-0.74568 0.12068 0.07272 0.99735
-0.74557 0.12215 0.07366 0.99728
-0.74546 0.12361 0.07461 0.99721
-0.74535 0.12508 0.07556 0.99714
-0.74524 0.12655 0.07650 0.99707
-0.74512 0.12801 0.07746 0.99700
-0.74501 0.12948 0.07841 0.99692
-0.74489 0.13094 0.07936 0.99685
-0.74478 0.13241 0.08032 0.99677
-0.74466 0.13387 0.08128 0.99669
-0.74454 0.13533 0.08224 0.99661
-0.74442 0.13680 0.08320 0.99653
-0.74429 0.13826 0.08417 0.99645
-0.74417 0.13972 0.08513 0.99637
-0.74405 0.14117 0.08610 0.99629
-0.74392 0.14263 0.08707 0.99620
-0.74379 0.14409 0.08804 0.99612
-0.74366 0.14555 0.08902 0.99603
-0.74353 0.14700 0.08999 0.99594
-0.74340 0.14846 0.09097 0.99585
-0.74326 0.14991 0.09195 0.99576
-0.74313 0.15136 0.09293 0.99567
-0.74299 0.15281 0.09392 0.99558
-0.74286 0.15426 0.09491 0.99549
-0.74272 0.15571 0.09590 0.99539
-0.74258 0.15716 0.09689 0.99530
-0.74243 0.15861 0.09788 0.99520
-0.74229 0.16006 0.09888 0.99510
-0.74215 0.16150 0.09987 0.99500
-0.74200 0.16295 0.10087 0.99490
-0.74185 0.16439 0.10188 0.99480
-0.74171 0.16584 0.10288 0.99469
-0.74156 0.16728 0.10389 0.99459
-0.74140 0.16872 0.10490 0.99448
-0.74125 0.17016 0.10591 0.99438
-0.74110 0.17160 0.10693 0.99427
-0.74094 0.17304 0.10794 0.99416
-0.74079 0.17447 0.10896 0.99405
-0.74063 0.17591 0.10998 0.99393
-0.74047 0.17734 0.11101 0.99382
-0.74031 0.17878 0.11204 0.99370
-0.74015 0.18021 0.11306 0.99359
-0.73998 0.18164 0.11410 0.99347
-0.73982 0.18307 0.11513 0.99335
-0.73965 0.18450 0.11617 0.99323
-0.73948 0.18593 0.11721 0.99311
-0.73931 0.18736 0.11825 0.99298
-0.73914 0.18879 0.11930 0.99286
-0.73897 0.19021 0.12034 0.99273
-0.73880 0.19163 0.12139 0.99260
-0.73862 0.19306 0.12245 0.99247
-0.73845 0.19448 0.12350 0.99234
-0.73827 0.19590 0.12456 0.99221
-0.73809 0.19732 0.12562 0.99208
-0.73791 0.19874 0.12669 0.99194
-0.73773 0.20015 0.12776 0.99181
-0.73754 0.20157 0.12883 0.99167
-0.73736 0.20298 0.12990 0.99153
-0.73717 0.20440 0.13098 0.99139
-0.73699 0.20581 0.13206 0.99124
-0.73680 0.20722 0.13314 0.99110
-0.73661 0.20863 0.13422 0.99095
-0.73642 0.21004 0.13531 0.99080
-0.73622 0.21145 0.13640 0.99065
-0.73603 0.21285 0.13749 0.99050
-0.73583 0.21426 0.13859 0.99035
-0.73564 0.21566 0.13969 0.99020
-0.73544 0.21706 0.14080 0.99004
-0.73524 0.21846 0.14190 0.98988
-0.73504 0.21986 0.14301 0.98972
-0.73483 0.22126 0.14412 0.98956
-0.73463 0.22266 0.14524 0.98940
-0.73442 0.22405 0.14636 0.98923
-0.73422 0.22545 0.14748 0.98906
-0.73401 0.22684 0.14861 0.98890
-0.73380 0.22823 0.14973 0.98873
-0.73359 0.22962 0.15087 0.98855
-0.73337 0.23101 0.15200 0.98838
-0.73316 0.23240 0.15314 0.98820
-0.73294 0.23379 0.15428 0.98803
-0.73273 0.23517 0.15543 0.98785
-0.73251 0.23656 0.15658 0.98767
-0.73229 0.23794 0.15773 0.98748
-0.73207 0.23932 0.15888 0.98730
-0.73184 0.24070 0.16004 0.98711
-0.73162 0.24208 0.16121 0.98692
-0.73139 0.24345 0.16237 0.98673
-0.73117 0.24483 0.16354 0.98654
-0.73094 0.24620 0.16471 0.98634
-0.73071 0.24758 0.16589 0.98614
-0.73048 0.24895 0.16707 0.98594
-0.73024 0.25032 0.16825 0.98574
-0.73001 0.25168 0.16944 0.98554
-0.72977 0.25305 0.17063 0.98533
-0.72954 0.25442 0.17183 0.98513
-0.72930 0.25578 0.17303 0.98492
-0.72906 0.25714 0.17423 0.98471
-0.72881 0.25850 0.17543 0.98449
-0.72857 0.25986 0.17664 0.98427
-0.72833 0.26122 0.17786 0.98406
-0.72808 0.26258 0.17907 0.98384
-0.72783 0.26393 0.18029 0.98361
-0.72758 0.26529 0.18152 0.98339
-0.72733 0.26664 0.18275 0.98316
-0.72708 0.26799 0.18398 0.98293
-0.72683 0.26934 0.18521 0.98270
-0.72657 0.27069 0.18645 0.98246
-0.72632 0.27203 0.18770 0.98223
-0.72606 0.27338 0.18895 0.98199
-0.72580 0.27472 0.19020 0.98175
-0.72554 0.27606 0.19145 0.98150
-0.72528 0.27740 0.19271 0.98126
-0.72501 0.27874 0.19398 0.98101
-0.72475 0.28007 0.19524 0.98075
-0.72448 0.28141 0.19652 0.98050
-0.72421 0.28274 0.19779 0.98024
-0.72394 0.28407 0.19907 0.97999
-0.72367 0.28540 0.20035 0.97972
-0.72340 0.28673 0.20164 0.97946
-0.72313 0.28806 0.20293 0.97919
-0.72285 0.28939 0.20423 0.97892
-0.72257 0.29071 0.20553 0.97865
-0.72230 0.29203 0.20684 0.97838
-0.72201 0.29335 0.20814 0.97810
-0.72173 0.29467 0.20946 0.97782
-0.72145 0.29599 0.21077 0.97753
-0.72117 0.29730 0.21210 0.97725
-0.72088 0.29862 0.21342 0.97696
-0.72059 0.29993 0.21475 0.97667
-0.72030 0.30124 0.21608 0.97637
-0.72001 0.30255 0.21742 0.97608
-0.71972 0.30386 0.21877 0.97578
-0.71943 0.30516 0.22011 0.97547
-0.71913 0.30647 0.22146 0.97517
-0.71883 0.30777 0.22282 0.97486
-0.71854 0.30907 0.22418 0.97455
-0.71824 0.31037 0.22554 0.97423
-0.71794 0.31167 0.22691 0.97391
-0.71763 0.31296 0.22829 0.97359
-0.71733 0.31426 0.22966 0.97327
-0.71702 0.31555 0.23105 0.97294
-0.71671 0.31684 0.23243 0.97261
-0.71641 0.31813 0.23382 0.97228
-0.71610 0.31941 0.23522 0.97194
-0.71578 0.32070 0.23662 0.97160
-0.71547 0.32198 0.23802 0.97126
-0.71515 0.32326 0.23943 0.97091
-0.71484 0.32454 0.24085 0.97056
-0.71452 0.32582 0.24227 0.97021
-0.71420 0.32710 0.24369 0.96985
-0.71388 0.32837 0.24512 0.96949
-0.71356 0.32965 0.24655 0.96913
-0.71323 0.33092 0.24798 0.96876
-0.71291 0.33219 0.24943 0.96839
-0.71258 0.33345 0.25087 0.96802
-0.71225 0.33472 0.25232 0.96764
-0.71192 0.33598 0.25378 0.96726
-0.71159 0.33725 0.25524 0.96688
-0.71125 0.33851 0.25670 0.96649
-0.71092 0.33977 0.25817 0.96610
-0.71058 0.34102 0.25964 0.96570
-0.71024 0.34228 0.26112 0.96531
-0.70990 0.34353 0.26261 0.96490
-0.70956 0.34478 0.26409 0.96450
-0.70922 0.34603 0.26559 0.96409
-0.70887 0.34728 0.26708 0.96367
-0.70853 0.34853 0.26859 0.96326
-0.70818 0.34977 0.27009 0.96283
-0.70783 0.35101 0.27161 0.96241
-0.70748 0.35225 0.27312 0.96198
-0.70712 0.35349 0.27464 0.96155
-0.70677 0.35473 0.27617 0.96111
-0.70641 0.35596 0.27770 0.96067
-0.70606 0.35719 0.27924 0.96022
-0.70570 0.35843 0.28078 0.95977
-0.70534 0.35965 0.28232 0.95932
-0.70498 0.36088 0.28387 0.95886
-0.70461 0.36211 0.28543 0.95840
-0.70425 0.36333 0.28699 0.95793
-0.70388 0.36455 0.28855 0.95746
-0.70351 0.36577 0.29012 0.95699
-0.70314 0.36699 0.29169 0.95651
-0.70277 0.36821 0.29327 0.95603
-0.70239 0.36942 0.29486 0.95554
-0.70202 0.37063 0.29645 0.95505
-0.70164 0.37184 0.29804 0.95455
-0.70126 0.37305 0.29964 0.95405
-0.70088 0.37426 0.30124 0.95355
-0.70050 0.37546 0.30285 0.95304
-0.70012 0.37666 0.30446 0.95252
-0.69973 0.37786 0.30608 0.95201
-0.69935 0.37906 0.30770 0.95148
-0.69896 0.38026 0.30933 0.95095
-0.69857 0.38145 0.31096 0.95042
-0.69818 0.38265 0.31260 0.94988
-0.69779 0.38384 0.31424 0.94934
-0.69739 0.38503 0.31589 0.94880
-0.69699 0.38621 0.31754 0.94824
-0.69660 0.38740 0.31920 0.94769
-0.69620 0.38858 0.32086 0.94713
-0.69580 0.38976 0.32253 0.94656
-0.69539 0.39094 0.32420 0.94599
-0.69499 0.39212 0.32588 0.94541
-0.69458 0.39330 0.32756 0.94483
-0.69417 0.39447 0.32924 0.94425
-0.69376 0.39564 0.33093 0.94365
-0.69335 0.39681 0.33263 0.94306
-0.69294 0.39798 0.33433 0.94246
-0.69253 0.39914 0.33604 0.94185
-0.69211 0.40031 0.33775 0.94124
-0.69169 0.40147 0.33946 0.94062
-0.69127 0.40263 0.34118 0.94000
-0.69085 0.40378 0.34290 0.93937
-0.69043 0.40494 0.34463 0.93874
-0.69000 0.40609 0.34637 0.93810
-0.68958 0.40724 0.34811 0.93746
-0.68915 0.40839 0.34985 0.93681
-0.68872 0.40954 0.35160 0.93615
-0.68829 0.41069 0.35335 0.93549
-0.68785 0.41183 0.35511 0.93483
-0.68742 0.41297 0.35687 0.93415
-0.68698 0.41411 0.35864 0.93348
-0.68654 0.41525 0.36041 0.93279
-0.68610 0.41638 0.36218 0.93211
-0.68566 0.41752 0.36397 0.93141
-0.68522 0.41865 0.36575 0.93071
-0.68477 0.41978 0.36754 0.93001
-0.68433 0.42090 0.36934 0.92930
-0.68388 0.42203 0.37113 0.92858
-0.68343 0.42315 0.37294 0.92786
-0.68298 0.42427 0.37475 0.92713
-0.68252 0.42539 0.37656 0.92639
-0.68207 0.42651 0.37838 0.92565
-0.68161 0.42762 0.38020 0.92490
-0.68115 0.42874 0.38203 0.92415
-0.68069 0.42985 0.38386 0.92339
-0.68023 0.43096 0.38569 0.92263
-0.67977 0.43206 0.38753 0.92186
-0.67930 0.43317 0.38938 0.92108
-0.67883 0.43427 0.39122 0.92030
-0.67836 0.43537 0.39308 0.91951
-0.67789 0.43647 0.39493 0.91871
-0.67742 0.43757 0.39679 0.91791
-0.67695 0.43866 0.39866 0.91710
-0.67647 0.43975 0.40053 0.91628
-0.67599 0.44084 0.40240 0.91546
-0.67551 0.44193 0.40428 0.91463
-0.67503 0.44302 0.40616 0.91380
-0.67455 0.44410 0.40805 0.91296
-0.67406 0.44518 0.40994 0.91211
-0.67358 0.44626 0.41184 0.91126
-0.67309 0.44734 0.41374 0.91040
-0.67260 0.44842 0.41564 0.90953
-0.67210 0.44949 0.41754 0.90866
-0.67161 0.45056 0.41946 0.90778
-0.67112 0.45163 0.42137 0.90689
-0.67062 0.45270 0.42329 0.90600
-0.67012 0.45377 0.42521 0.90509
-0.66962 0.45483 0.42714 0.90419
-0.66912 0.45589 0.42907 0.90327
-0.66861 0.45695 0.43100 0.90235
-0.66810 0.45801 0.43294 0.90142
-0.66760 0.45906 0.43488 0.90049
-0.66709 0.46011 0.43682 0.89955
-0.66658 0.46116 0.43877 0.89860
-0.66606 0.46221 0.44072 0.89764
-0.66555 0.46326 0.44268 0.89668
-0.66503 0.46430 0.44464 0.89571
-0.66451 0.46535 0.44660 0.89473
-0.66399 0.46639 0.44857 0.89375
-0.66347 0.46742 0.45054 0.89276
-0.66294 0.46846 0.45251 0.89176
-0.66242 0.46949 0.45448 0.89076
-0.66189 0.47053 0.45646 0.88974
-0.66136 0.47156 0.45844 0.88872
-0.66083 0.47258 0.46043 0.88770
-0.66030 0.47361 0.46242 0.88666
-0.65976 0.47463 0.46441 0.88562
-0.65922 0.47565 0.46640 0.88457
-0.65868 0.47667 0.46840 0.88352
-0.65814 0.47769 0.47040 0.88245
-0.65760 0.47870 0.47241 0.88138
-0.65706 0.47972 0.47441 0.88030
-0.65651 0.48073 0.47642 0.87922
-0.65596 0.48174 0.47843 0.87812
-0.65541 0.48274 0.48045 0.87702
-0.65486 0.48375 0.48246 0.87592
-0.65431 0.48475 0.48448 0.87480
-0.65375 0.48575 0.48650 0.87368
-0.65320 0.48675 0.48853 0.87255
-0.65264 0.48774 0.49055 0.87141
-0.65208 0.48874 0.49258 0.87026
-0.65151 0.48973 0.49462 0.86911
-0.65095 0.49072 0.49665 0.86795
-0.65038 0.49170 0.49868 0.86678
-0.64981 0.49269 0.50072 0.86561
-0.64924 0.49367 0.50276 0.86442
-0.64867 0.49465 0.50481 0.86323
-0.64810 0.49563 0.50685 0.86203
-0.64752 0.49661 0.50890 0.86083
-0.64694 0.49758 0.51094 0.85961
-0.64636 0.49856 0.51299 0.85839
-0.64578 0.49953 0.51504 0.85716
-0.64520 0.50049 0.51710 0.85593
-0.64461 0.50146 0.51915 0.85468
