-0.35000 0.00000
-0.35000 0.00070
-0.35000 0.00140
-0.34999 0.00210
-0.34999 0.00280
-0.34998 0.00350
-0.34998 0.00420
-0.34997 0.00490
-0.34996 0.00560
-0.34995 0.00630
-0.34994 0.00700
-0.34993 0.00770
-0.34991 0.00840
-0.34990 0.00910
-0.34988 0.00980
-0.34986 0.01050
-0.34984 0.01120
-0.34982 0.01190
-0.34980 0.01260
-0.34978 0.01330
-0.34975 0.01400
-0.34973 0.01470
-0.34970 0.01539
-0.34968 0.01609
-0.34965 0.01679
-0.34962 0.01749
-0.34958 0.01819
-0.34955 0.01889
-0.34952 0.01959
-0.34948 0.02029
-0.34945 0.02099
-0.34941 0.02168
-0.34937 0.02238
-0.34933 0.02308
-0.34929 0.02378
-0.34925 0.02448
-0.34920 0.02518
-0.34916 0.02587
-0.34911 0.02657
-0.34907 0.02727
-0.34902 0.02797
-0.34897 0.02866
-0.34892 0.02936
-0.34886 0.03006
-0.34881 0.03076
-0.34876 0.03145
-0.34870 0.03215
-0.34864 0.03285
-0.34859 0.03354
-0.34853 0.03424
-0.34846 0.03493
-0.34840 0.03563
-0.34834 0.03633
-0.34828 0.03702
-0.34821 0.03772
-0.34814 0.03841
-0.34807 0.03911
-0.34801 0.03980
-0.34793 0.04050
-0.34786 0.04119
-0.34779 0.04189
-0.34772 0.04258
-0.34764 0.04328
-0.34756 0.04397
-0.34749 0.04466
-0.34741 0.04536
-0.34733 0.04605
-0.34724 0.04674
-0.34716 0.04744
-0.34708 0.04813
-0.34699 0.04882
-0.34691 0.04951
-0.34682 0.05020
-0.34673 0.05090
-0.34664 0.05159
-0.34655 0.05228
-0.34645 0.05297
-0.34636 0.05366
-0.34627 0.05435
-0.34617 0.05504
-0.34607 0.05573
-0.34597 0.05642
-0.34587 0.05711
-0.34577 0.05780
-0.34567 0.05849
-0.34557 0.05918
-0.34546 0.05987
-0.34536 0.06056
-0.34525 0.06124
-0.34514 0.06193
-0.34503 0.06262
-0.34492 0.06331
-0.34481 0.06399
-0.34469 0.06468
-0.34458 0.06537
-0.34446 0.06605
-0.34435 0.06674
-0.34423 0.06742
-0.34411 0.06811
-0.34399 0.06879
-0.34387 0.06948
-0.34374 0.07016
-0.34362 0.07085
-0.34349 0.07153
-0.34337 0.07221
-0.34324 0.07290
-0.34311 0.07358
-0.34298 0.07426
-0.34285 0.07494
-0.34271 0.07563
-0.34258 0.07631
-0.34244 0.07699
-0.34231 0.07767
-0.34217 0.07835
-0.34203 0.07903
-0.34189 0.07971
-0.34175 0.08039
-0.34161 0.08107
-0.34146 0.08175
-0.34132 0.08242
-0.34117 0.08310
-0.34102 0.08378
-0.34088 0.08446
-0.34073 0.08513
-0.34057 0.08581
-0.34042 0.08648
-0.34027 0.08716
-0.34011 0.08784
-0.33996 0.08851
-0.33980 0.08918
-0.33964 0.08986
-0.33948 0.09053
-0.33932 0.09121
-0.33916 0.09188
-0.33900 0.09255
-0.33883 0.09322
-0.33867 0.09389
-0.33850 0.09457
-0.33833 0.09524
-0.33816 0.09591
-0.33799 0.09658
-0.33782 0.09725
-0.33765 0.09791
-0.33747 0.09858
-0.33730 0.09925
-0.33712 0.09992
-0.33694 0.10059
-0.33676 0.10125
-0.33658 0.10192
-0.33640 0.10259
-0.33622 0.10325
-0.33604 0.10392
-0.33585 0.10458
-0.33567 0.10524
-0.33548 0.10591
-0.33529 0.10657
-0.33510 0.10723
-0.33491 0.10790
-0.33472 0.10856
-0.33452 0.10922
-0.33433 0.10988
-0.33413 0.11054
-0.33394 0.11120
-0.33374 0.11186
-0.33354 0.11252
-0.33334 0.11318
-0.33314 0.11384
-0.33293 0.11449
-0.33273 0.11515
-0.33252 0.11581
-0.33232 0.11646
-0.33211 0.11712
-0.33190 0.11777
-0.33169 0.11843
-0.33148 0.11908
-0.33127 0.11973
-0.33105 0.12039
-0.33084 0.12104
-0.33062 0.12169
-0.33040 0.12234
-0.33018 0.12299
-0.32997 0.12364
-0.32974 0.12429
-0.32952 0.12494
-0.32930 0.12559
-0.32907 0.12624
-0.32885 0.12688
-0.32862 0.12753
-0.32839 0.12818
-0.32816 0.12882
-0.32793 0.12947
-0.32770 0.13011
-0.32747 0.13076
-0.32724 0.13140
-0.32700 0.13204
-0.32676 0.13269
-0.32653 0.13333
-0.32629 0.13397
-0.32605 0.13461
-0.32581 0.13525
-0.32556 0.13589
-0.32532 0.13653
-0.32508 0.13717
-0.32483 0.13780
-0.32458 0.13844
-0.32433 0.13908
-0.32408 0.13971
-0.32383 0.14035
-0.32358 0.14098
-0.32333 0.14162
-0.32307 0.14225
-0.32282 0.14288
-0.32256 0.14351
-0.32230 0.14415
-0.32205 0.14478
-0.32179 0.14541
-0.32152 0.14604
-0.32126 0.14667
-0.32100 0.14729
-0.32073 0.14792
-0.32047 0.14855
-0.32020 0.14918
-0.31993 0.14980
-0.31966 0.15043
-0.31939 0.15105
-0.31912 0.15168
-0.31885 0.15230
-0.31857 0.15292
-0.31830 0.15354
-0.31802 0.15416
-0.31774 0.15478
-0.31746 0.15540
