0.00000 0.00000 10.00000
0.00000 0.01010 20.00000
0.00000 0.02020 20.00000
0.00000 0.03030 20.00000
0.00000 0.04040 20.00000
0.00000 0.05051 20.00000
0.00000 0.06061 20.00000
0.00000 0.07071 20.00000
0.00000 0.08081 20.00000
0.00000 0.09091 20.00000
0.00000 0.10101 20.00000
0.00000 0.11111 20.00000
0.00000 0.12121 20.00000
0.00000 0.13131 20.00000
0.00000 0.14141 20.00000
0.00000 0.15152 20.00000
0.00000 0.16162 20.00000
0.00000 0.17172 20.00000
0.00000 0.18182 20.00000
0.00000 0.19192 20.00000
0.00000 0.20202 20.00000
0.00000 0.21212 20.00000
0.00000 0.22222 20.00000
0.00000 0.23232 20.00000
0.00000 0.24242 20.00000
0.00000 0.25253 20.00000
0.00000 0.26263 20.00000
0.00000 0.27273 20.00000
0.00000 0.28283 20.00000
0.00000 0.29293 20.00000
0.00000 0.30303 20.00000
0.00000 0.31313 20.00000
0.00000 0.32323 20.00000
0.00000 0.33333 20.00000
0.00000 0.34343 20.00000
0.00000 0.35354 20.00000
0.00000 0.36364 20.00000
0.00000 0.37374 20.00000
0.00000 0.38384 20.00000
0.00000 0.39394 20.00000
0.00000 0.40404 20.00000
0.00000 0.41414 20.00000
0.00000 0.42424 20.00000
0.00000 0.43434 20.00000
0.00000 0.44444 20.00000
0.00000 0.45455 20.00000
0.00000 0.46465 20.00000
0.00000 0.47475 20.00000
0.00000 0.48485 20.00000
0.00000 0.49495 20.00000
0.00000 0.50505 20.00000
0.00000 0.51515 20.00000
0.00000 0.52525 20.00000
0.00000 0.53535 20.00000
0.00000 0.54545 20.00000
0.00000 0.55556 20.00000
0.00000 0.56566 20.00000
0.00000 0.57576 20.00000
0.00000 0.58586 20.00000
0.00000 0.59596 20.00000
0.00000 0.60606 20.00000
0.00000 0.61616 20.00000
0.00000 0.62626 20.00000
0.00000 0.63636 20.00000
0.00000 0.64646 20.00000
0.00000 0.65657 20.00000
0.00000 0.66667 20.00000
0.00000 0.67677 20.00000
0.00000 0.68687 20.00000
0.00000 0.69697 20.00000
0.00000 0.70707 20.00000
0.00000 0.71717 20.00000
0.00000 0.72727 20.00000
0.00000 0.73737 20.00000
0.00000 0.74747 20.00000
0.00000 0.75758 20.00000
0.00000 0.76768 20.00000
0.00000 0.77778 20.00000
0.00000 0.78788 20.00000
0.00000 0.79798 20.00000
0.00000 0.80808 20.00000
0.00000 0.81818 20.00000
0.00000 0.82828 20.00000
0.00000 0.83838 20.00000
0.00000 0.84848 20.00000
0.00000 0.85859 20.00000
0.00000 0.86869 20.00000
0.00000 0.87879 20.00000
0.00000 0.88889 20.00000
0.00000 0.89899 20.00000
0.00000 0.90909 20.00000
0.00000 0.91919 20.00000
0.00000 0.92929 20.00000
0.00000 0.93939 20.00000
0.00000 0.94949 20.00000
0.00000 0.95960 20.00000
0.00000 0.96970 20.00000
0.00000 0.97980 20.00000
0.00000 0.98990 20.00000
0.00000 1.00000 20.00000

0.01010 0.00000 10.00000
0.01010 0.01010 14.98170
0.01010 0.02020 16.94000
0.01010 0.03030 17.85145
0.01010 0.04040 18.34238
0.01010 0.05051 18.63823
0.01010 0.06061 18.83152
0.01010 0.07071 18.96521
0.01010 0.08081 19.06150
0.01010 0.09091 19.13288
0.01010 0.10101 19.18688
0.01010 0.11111 19.22834
0.01010 0.12121 19.26049
0.01010 0.13131 19.28556
0.01010 0.14141 19.30515
0.01010 0.15152 19.32045
0.01010 0.16162 19.33235
0.01010 0.17172 19.34152
0.01010 0.18182 19.34849
0.01010 0.19192 19.35369
0.01010 0.20202 19.35744
0.01010 0.21212 19.36002
0.01010 0.22222 19.36165
0.01010 0.23232 19.36251
0.01010 0.24242 19.36275
0.01010 0.25253 19.36249
0.01010 0.26263 19.36185
0.01010 0.27273 19.36090
0.01010 0.28283 19.35973
0.01010 0.29293 19.35839
0.01010 0.30303 19.35694
0.01010 0.31313 19.35543
0.01010 0.32323 19.35388
0.01010 0.33333 19.35234
0.01010 0.34343 19.35084
0.01010 0.35354 19.34939
0.01010 0.36364 19.34801
0.01010 0.37374 19.34674
0.01010 0.38384 19.34557
0.01010 0.39394 19.34453
0.01010 0.40404 19.34363
0.01010 0.41414 19.34288
0.01010 0.42424 19.34229
0.01010 0.43434 19.34188
0.01010 0.44444 19.34165
0.01010 0.45455 19.34162
0.01010 0.46465 19.34179
0.01010 0.47475 19.34218
0.01010 0.48485 19.34281
0.01010 0.49495 19.34367
0.01010 0.50505 19.34479
0.01010 0.51515 19.34618
0.01010 0.52525 19.34786
0.01010 0.53535 19.34984
0.01010 0.54545 19.35214
0.01010 0.55556 19.35477
0.01010 0.56566 19.35775
0.01010 0.57576 19.36111
0.01010 0.58586 19.36486
0.01010 0.59596 19.36902
0.01010 0.60606 19.37362
0.01010 0.61616 19.37867
0.01010 0.62626 19.38419
0.01010 0.63636 19.39021
0.01010 0.64646 19.39675
0.01010 0.65657 19.40383
0.01010 0.66667 19.41146
0.01010 0.67677 19.41967
0.01010 0.68687 19.42848
0.01010 0.69697 19.43791
0.01010 0.70707 19.44796
0.01010 0.71717 19.45866
0.01010 0.72727 19.47001
0.01010 0.73737 19.48204
0.01010 0.74747 19.49474
0.01010 0.75758 19.50812
0.01010 0.76768 19.52219
0.01010 0.77778 19.53695
0.01010 0.78788 19.55240
0.01010 0.79798 19.56853
0.01010 0.80808 19.58533
0.01010 0.81818 19.60280
0.01010 0.82828 19.62091
0.01010 0.83838 19.63966
0.01010 0.84848 19.65901
