-0.85000 0.00000
-0.85000 0.00170
-0.85000 0.00340
-0.85000 0.00510
-0.84999 0.00680
-0.84999 0.00850
-0.84998 0.01020
-0.84998 0.01190
-0.84997 0.01360
-0.84996 0.01530
-0.84995 0.01700
-0.84994 0.01870
-0.84993 0.02040
-0.84992 0.02210
-0.84991 0.02379
-0.84989 0.02549
-0.84988 0.02719
-0.84986 0.02889
-0.84985 0.03059
-0.84983 0.03229
-0.84981 0.03398
-0.84979 0.03568
-0.84977 0.03738
-0.84975 0.03908
-0.84973 0.04077
-0.84970 0.04247
-0.84968 0.04417
-0.84966 0.04586
-0.84963 0.04756
-0.84960 0.04925
-0.84958 0.05095
-0.84955 0.05264
-0.84952 0.05434
-0.84949 0.05603
-0.84945 0.05772
-0.84942 0.05942
-0.84939 0.06111
-0.84935 0.06280
-0.84932 0.06449
-0.84928 0.06618
-0.84924 0.06788
-0.84921 0.06957
-0.84917 0.07126
-0.84913 0.07295
-0.84909 0.07463
-0.84904 0.07632
-0.84900 0.07801
-0.84896 0.07970
-0.84891 0.08138
-0.84886 0.08307
-0.84882 0.08476
-0.84877 0.08644
-0.84872 0.08813
-0.84867 0.08981
-0.84862 0.09149
-0.84857 0.09318
-0.84852 0.09486
-0.84846 0.09654
-0.84841 0.09822
-0.84835 0.09990
-0.84830 0.10158
-0.84824 0.10326
-0.84818 0.10494
-0.84812 0.10661
-0.84806 0.10829
-0.84800 0.10997
-0.84794 0.11164
-0.84787 0.11332
-0.84781 0.11499
-0.84774 0.11666
-0.84768 0.11833
-0.84761 0.12001
-0.84754 0.12168
-0.84747 0.12335
-0.84740 0.12501
-0.84733 0.12668
-0.84726 0.12835
-0.84719 0.13002
-0.84711 0.13168
-0.84704 0.13335
-0.84696 0.13501
-0.84689 0.13667
-0.84681 0.13833
-0.84673 0.13999
-0.84665 0.14165
-0.84657 0.14331
-0.84649 0.14497
-0.84641 0.14663
-0.84632 0.14828
-0.84624 0.14994
-0.84615 0.15159
-0.84607 0.15325
-0.84598 0.15490
-0.84589 0.15655
-0.84580 0.15820
-0.84571 0.15985
-0.84562 0.16149
-0.84552 0.16314
-0.84543 0.16479
-0.84534 0.16643
-0.84524 0.16807
-0.84514 0.16972
-0.84505 0.17136
-0.84495 0.17300
-0.84485 0.17464
-0.84475 0.17627
-0.84465 0.17791
-0.84455 0.17954
-0.84444 0.18118
-0.84434 0.18281
-0.84423 0.18444
-0.84413 0.18607
-0.84402 0.18770
-0.84391 0.18933
-0.84380 0.19096
-0.84369 0.19258
-0.84358 0.19421
-0.84347 0.19583
-0.84335 0.19745
-0.84324 0.19907
-0.84312 0.20069
-0.84301 0.20231
-0.84289 0.20393
-0.84277 0.20554
-0.84265 0.20715
-0.84253 0.20877
-0.84241 0.21038
-0.84228 0.21199
-0.84216 0.21359
-0.84204 0.21520
-0.84191 0.21681
-0.84178 0.21841
-0.84166 0.22001
-0.84153 0.22161
-0.84140 0.22321
-0.84127 0.22481
-0.84113 0.22641
-0.84100 0.22800
-0.84087 0.22960
-0.84073 0.23119
-0.84060 0.23278
-0.84046 0.23437
-0.84032 0.23596
-0.84018 0.23754
-0.84004 0.23913
-0.83990 0.24071
-0.83976 0.24229
-0.83961 0.24387
-0.83947 0.24545
-0.83932 0.24703
-0.83918 0.24861
-0.83903 0.25018
-0.83888 0.25175
-0.83873 0.25332
-0.83858 0.25489
-0.83843 0.25646
-0.83828 0.25802
-0.83812 0.25959
-0.83797 0.26115
-0.83781 0.26271
-0.83765 0.26427
-0.83750 0.26583
-0.83734 0.26738
-0.83718 0.26894
-0.83701 0.27049
-0.83685 0.27204
-0.83669 0.27359
-0.83652 0.27514
-0.83636 0.27668
-0.83619 0.27823
-0.83602 0.27977
-0.83585 0.28131
-0.83568 0.28285
-0.83551 0.28438
-0.83534 0.28592
-0.83517 0.28745
-0.83499 0.28898
-0.83482 0.29051
-0.83464 0.29204
-0.83446 0.29357
-0.83428 0.29509
-0.83410 0.29661
-0.83392 0.29813
-0.83374 0.29965
-0.83356 0.30117
-0.83337 0.30269
-0.83319 0.30420
-0.83300 0.30571
-0.83281 0.30722
-0.83263 0.30873
-0.83244 0.31023
-0.83224 0.31174
-0.83205 0.31324
-0.83186 0.31474
-0.83166 0.31624
