-0.30000 0.00000 0.00000 1.00000
-0.30000 0.00060 0.00182 1.00000
-0.30000 0.00120 0.00364 0.99999
-0.30000 0.00180 0.00546 0.99999
-0.29999 0.00240 0.00728 0.99997
-0.29999 0.00300 0.00910 0.99996
-0.29998 0.00360 0.01092 0.99994
-0.29997 0.00420 0.01274 0.99992
-0.29997 0.00480 0.01456 0.99989
-0.29996 0.00540 0.01638 0.99987
-0.29995 0.00600 0.01820 0.99983
-0.29993 0.00660 0.02002 0.99980
-0.29992 0.00720 0.02184 0.99976
-0.29991 0.00780 0.02366 0.99972
-0.29989 0.00840 0.02548 0.99968
-0.29988 0.00900 0.02730 0.99963
-0.29986 0.00960 0.02912 0.99958
-0.29984 0.01020 0.03094 0.99952
-0.29982 0.01080 0.03276 0.99946
-0.29980 0.01140 0.03458 0.99940
-0.29978 0.01200 0.03640 0.99934
-0.29976 0.01260 0.03822 0.99927
-0.29974 0.01320 0.04004 0.99920
-0.29971 0.01379 0.04186 0.99912
-0.29969 0.01439 0.04368 0.99905
-0.29966 0.01499 0.04550 0.99896
-0.29963 0.01559 0.04732 0.99888
-0.29960 0.01619 0.04915 0.99879
-0.29957 0.01679 0.05097 0.99870
-0.29954 0.01739 0.05279 0.99861
-0.29951 0.01799 0.05461 0.99851
-0.29948 0.01859 0.05643 0.99841
-0.29944 0.01919 0.05825 0.99830
-0.29941 0.01978 0.06007 0.99819
-0.29937 0.02038 0.06189 0.99808
-0.29933 0.02098 0.06371 0.99797
-0.29929 0.02158 0.06553 0.99785
-0.29925 0.02218 0.06735 0.99773
-0.29921 0.02278 0.06918 0.99760
-0.29917 0.02337 0.07100 0.99748
-0.29913 0.02397 0.07282 0.99735
-0.29908 0.02457 0.07464 0.99721
-0.29904 0.02517 0.07646 0.99707
-0.29899 0.02577 0.07828 0.99693
-0.29894 0.02636 0.08010 0.99679
-0.29889 0.02696 0.08193 0.99664
-0.29885 0.02756 0.08375 0.99649
-0.29879 0.02815 0.08557 0.99633
-0.29874 0.02875 0.08739 0.99617
-0.29869 0.02935 0.08921 0.99601
-0.29864 0.02995 0.09103 0.99585
-0.29858 0.03054 0.09286 0.99568
-0.29852 0.03114 0.09468 0.99551
-0.29847 0.03174 0.09650 0.99533
-0.29841 0.03233 0.09832 0.99515
-0.29835 0.03293 0.10015 0.99497
-0.29829 0.03352 0.10197 0.99479
-0.29823 0.03412 0.10379 0.99460
-0.29816 0.03472 0.10561 0.99441
-0.29810 0.03531 0.10744 0.99421
-0.29804 0.03591 0.10926 0.99401
-0.29797 0.03650 0.11108 0.99381
-0.29790 0.03710 0.11290 0.99361
-0.29783 0.03769 0.11473 0.99340
-0.29777 0.03829 0.11655 0.99318
-0.29769 0.03888 0.11837 0.99297
-0.29762 0.03947 0.12020 0.99275
-0.29755 0.04007 0.12202 0.99253
-0.29748 0.04066 0.12384 0.99230
-0.29740 0.04126 0.12567 0.99207
-0.29733 0.04185 0.12749 0.99184
-0.29725 0.04244 0.12931 0.99160
-0.29717 0.04304 0.13114 0.99136
-0.29709 0.04363 0.13296 0.99112
-0.29701 0.04422 0.13478 0.99087
-0.29693 0.04482 0.13661 0.99063
-0.29685 0.04541 0.13843 0.99037
-0.29677 0.04600 0.14026 0.99012
-0.29668 0.04659 0.14208 0.98986
-0.29660 0.04719 0.14391 0.98959
-0.29651 0.04778 0.14573 0.98932
-0.29642 0.04837 0.14755 0.98905
-0.29633 0.04896 0.14938 0.98878
-0.29624 0.04955 0.15120 0.98850
-0.29615 0.05014 0.15303 0.98822
-0.29606 0.05073 0.15485 0.98794
-0.29597 0.05132 0.15668 0.98765
-0.29587 0.05191 0.15850 0.98736
-0.29578 0.05250 0.16033 0.98706
-0.29568 0.05309 0.16215 0.98677
-0.29558 0.05368 0.16398 0.98646
-0.29549 0.05427 0.16580 0.98616
-0.29539 0.05486 0.16763 0.98585
-0.29529 0.05545 0.16945 0.98554
-0.29518 0.05604 0.17128 0.98522
-0.29508 0.05663 0.17311 0.98490
-0.29498 0.05722 0.17493 0.98458
-0.29487 0.05780 0.17676 0.98425
-0.29477 0.05839 0.17858 0.98392
-0.29466 0.05898 0.18041 0.98359
-0.29455 0.05957 0.18224 0.98325
-0.29444 0.06015 0.18406 0.98291
-0.29433 0.06074 0.18589 0.98257
