-0.80000 0.00000
-0.80000 0.00160
-0.80000 0.00320
-0.79999 0.00480
-0.79999 0.00640
-0.79999 0.00800
-0.79998 0.00960
-0.79997 0.01120
-0.79996 0.01280
-0.79995 0.01440
-0.79994 0.01600
-0.79993 0.01760
-0.79992 0.01920
-0.79990 0.02080
-0.79989 0.02240
-0.79987 0.02399
-0.79985 0.02559
-0.79983 0.02719
-0.79981 0.02879
-0.79979 0.03039
-0.79977 0.03199
-0.79975 0.03358
-0.79972 0.03518
-0.79970 0.03678
-0.79967 0.03838
-0.79964 0.03997
-0.79961 0.04157
-0.79958 0.04317
-0.79955 0.04476
-0.79952 0.04636
-0.79948 0.04795
-0.79945 0.04955
-0.79941 0.05114
-0.79937 0.05274
-0.79933 0.05433
-0.79929 0.05593
-0.79925 0.05752
-0.79921 0.05911
-0.79917 0.06070
-0.79912 0.06230
-0.79908 0.06389
-0.79903 0.06548
-0.79898 0.06707
-0.79893 0.06866
-0.79888 0.07025
-0.79883 0.07184
-0.79878 0.07343
-0.79873 0.07502
-0.79867 0.07661
-0.79861 0.07819
-0.79856 0.07978
-0.79850 0.08137
-0.79844 0.08295
-0.79838 0.08454
-0.79832 0.08613
-0.79825 0.08771
-0.79819 0.08929
-0.79812 0.09088
-0.79806 0.09246
-0.79799 0.09404
-0.79792 0.09562
-0.79785 0.09720
-0.79778 0.09879
-0.79771 0.10036
-0.79763 0.10194
-0.79756 0.10352
-0.79748 0.10510
-0.79741 0.10668
-0.79733 0.10825
-0.79725 0.10983
-0.79717 0.11140
-0.79709 0.11298
-0.79700 0.11455
-0.79692 0.11612
-0.79683 0.11770
-0.79675 0.11927
-0.79666 0.12084
-0.79657 0.12241
-0.79648 0.12398
-0.79639 0.12554
-0.79630 0.12711
-0.79620 0.12868
-0.79611 0.13024
-0.79601 0.13181
-0.79591 0.13337
-0.79582 0.13494
-0.79572 0.13650
-0.79562 0.13806
-0.79551 0.13962
-0.79541 0.14118
-0.79531 0.14274
-0.79520 0.14430
