-0.10000 0.00000
-0.10000 0.00020
-0.10000 0.00040
-0.10000 0.00060
-0.10000 0.00080
-0.10000 0.00100
-0.09999 0.00120
-0.09999 0.00140
-0.09999 0.00160
-0.09998 0.00180
-0.09998 0.00200
-0.09998 0.00220
-0.09997 0.00240
-0.09997 0.00260
-0.09996 0.00280
-0.09996 0.00300
-0.09995 0.00320
-0.09994 0.00340
-0.09994 0.00360
-0.09993 0.00380
-0.09992 0.00400
-0.09991 0.00420
-0.09990 0.00440
-0.09990 0.00460
-0.09989 0.00480
-0.09988 0.00500
-0.09987 0.00520
-0.09986 0.00540
-0.09984 0.00560
-0.09983 0.00580
-0.09982 0.00600
-0.09981 0.00620
-0.09980 0.00640
-0.09978 0.00660
-0.09977 0.00679
-0.09976 0.00699
-0.09974 0.00719
-0.09973 0.00739
-0.09971 0.00759
-0.09970 0.00779
-0.09968 0.00799
-0.09967 0.00819
-0.09965 0.00839
-0.09963 0.00859
-0.09962 0.00879
-0.09960 0.00899
-0.09958 0.00919
-0.09956 0.00939
-0.09954 0.00959
-0.09952 0.00978
-0.09951 0.00998
-0.09949 0.01018
-0.09947 0.01038
-0.09944 0.01058
-0.09942 0.01078
-0.09940 0.01098
-0.09938 0.01118
-0.09936 0.01138
-0.09933 0.01157
-0.09931 0.01177
-0.09929 0.01197
-0.09926 0.01217
-0.09924 0.01237
-0.09922 0.01257
-0.09919 0.01276
-0.09916 0.01296
-0.09914 0.01316
-0.09911 0.01336
-0.09909 0.01356
-0.09906 0.01376
-0.09903 0.01395
-0.09900 0.01415
-0.09898 0.01435
-0.09895 0.01455
-0.09892 0.01475
-0.09889 0.01494
-0.09886 0.01514
-0.09883 0.01534
-0.09880 0.01554
-0.09877 0.01573
-0.09874 0.01593
-0.09870 0.01613
-0.09867 0.01633
-0.09864 0.01652
-0.09861 0.01672
-0.09857 0.01692
-0.09854 0.01711
-0.09850 0.01731
-0.09847 0.01751
-0.09844 0.01771
-0.09840 0.01790
-0.09836 0.01810
-0.09833 0.01830
-0.09829 0.01849
-0.09826 0.01869
-0.09822 0.01888
-0.09818 0.01908
-0.09814 0.01928
-0.09810 0.01947
-0.09807 0.01967
-0.09803 0.01987
-0.09799 0.02006
-0.09795 0.02026
-0.09791 0.02045
-0.09787 0.02065
-0.09782 0.02084
-0.09778 0.02104
-0.09774 0.02124
-0.09770 0.02143
-0.09766 0.02163
-0.09761 0.02182
-0.09757 0.02202
-0.09753 0.02221
-0.09748 0.02241
-0.09744 0.02260
-0.09739 0.02280
