-1.00000 0.00000 2.00000 0.00000 2.00000
-0.99000 0.00000 1.98000 0.00000 1.98000
-0.98000 0.00000 1.96000 0.00000 1.96000
-0.97000 0.00000 1.94000 0.00000 1.94000
-0.96000 0.00000 1.92000 0.00000 1.92000
-0.95000 0.00000 1.90000 0.00000 1.90000
-0.94000 0.00000 1.88000 0.00000 1.88000
-0.93000 0.00000 1.86000 0.00000 1.86000
-0.92000 0.00000 1.84000 0.00000 1.84000
-0.91000 0.00000 1.82000 0.00000 1.82000
-0.90000 0.00000 1.80000 0.00000 1.80000
-0.89000 0.00000 1.78000 0.00000 1.78000
-0.88000 0.00000 1.76000 0.00000 1.76000
-0.87000 0.00000 1.74000 0.00000 1.74000
-0.86000 0.00000 1.72000 0.00000 1.72000
-0.85000 0.00000 1.70000 0.00000 1.70000
-0.84000 0.00000 1.68000 0.00000 1.68000
-0.83000 0.00000 1.66000 0.00000 1.66000
-0.82000 0.00000 1.64000 0.00000 1.64000
-0.81000 0.00000 1.62000 0.00000 1.62000
-0.80000 0.00000 1.60000 0.00000 1.60000
-0.79000 0.00000 1.58000 0.00000 1.58000
-0.78000 0.00000 1.56000 0.00000 1.56000
-0.77000 0.00000 1.54000 0.00000 1.54000
-0.76000 0.00000 1.52000 0.00000 1.52000
-0.75000 0.00000 1.50000 0.00000 1.50000
-0.74000 0.00000 1.48000 0.00000 1.48000
-0.73000 0.00000 1.46000 0.00000 1.46000
-0.72000 0.00000 1.44000 0.00000 1.44000
-0.71000 0.00000 1.42000 0.00000 1.42000
-0.70000 0.00000 1.40000 0.00000 1.40000
-0.69000 0.00000 1.38000 0.00000 1.38000
-0.68000 0.00000 1.36000 0.00000 1.36000
-0.67000 0.00000 1.34000 0.00000 1.34000
-0.66000 0.00000 1.32000 0.00000 1.32000
-0.65000 0.00000 1.30000 0.00000 1.30000
-0.64000 0.00000 1.28000 0.00000 1.28000
-0.63000 0.00000 1.26000 0.00000 1.26000
-0.62000 0.00000 1.24000 0.00000 1.24000
-0.61000 0.00000 1.22000 0.00000 1.22000
-0.60000 0.00000 1.20000 0.00000 1.20000
-0.59000 0.00000 1.18000 0.00000 1.18000
-0.58000 0.00000 1.16000 0.00000 1.16000
-0.57000 0.00000 1.14000 0.00000 1.14000
-0.56000 0.00000 1.12000 0.00000 1.12000
-0.55000 0.00000 1.10000 0.00000 1.10000
-0.54000 0.00000 1.08000 0.00000 1.08000
-0.53000 0.00000 1.06000 0.00000 1.06000
-0.52000 0.00000 1.04000 0.00000 1.04000
-0.51000 0.00000 1.02000 0.00000 1.02000
-0.50000 0.00000 1.00000 0.00000 1.00000
-0.49000 0.00000 0.98000 0.00000 0.98000
-0.48000 0.00000 0.96000 0.00000 0.96000
-0.47000 0.00000 0.94000 0.00000 0.94000
-0.46000 0.00000 0.92000 0.00000 0.92000
-0.45000 0.00000 0.90000 0.00000 0.90000
-0.44000 0.00000 0.88000 0.00000 0.88000
-0.43000 0.00000 0.86000 0.00000 0.86000
-0.42000 0.00000 0.84000 0.00000 0.84000
-0.41000 0.00000 0.82000 0.00000 0.82000
-0.40000 0.00000 0.80000 0.00000 0.80000
-0.39000 0.00000 0.78000 0.00000 0.78000
-0.38000 0.00000 0.76000 0.00000 0.76000
-0.37000 0.00000 0.74000 0.00000 0.74000
-0.36000 0.00000 0.72000 0.00000 0.72000
-0.35000 0.00000 0.70000 0.00000 0.70000
-0.34000 0.00000 0.68000 0.00000 0.68000
-0.33000 0.00000 0.66000 0.00000 0.66000
-0.32000 0.00000 0.64000 0.00000 0.64000
-0.31000 0.00000 0.62000 0.00000 0.62000
-0.30000 0.00000 0.60000 0.00000 0.60000
-0.29000 0.00000 0.58000 0.00000 0.58000
-0.28000 0.00000 0.56000 0.00000 0.56000
-0.27000 0.00000 0.54000 0.00000 0.54000
-0.26000 0.00000 0.52000 0.00000 0.52000
-0.25000 0.00000 0.50000 0.00000 0.50000
-0.24000 0.00000 0.48000 0.00000 0.48000
-0.23000 0.00000 0.46000 0.00000 0.46000
-0.22000 0.00000 0.44000 0.00000 0.44000
-0.21000 0.00000 0.42000 0.00000 0.42000
-0.20000 0.00000 0.40000 0.00000 0.40000
-0.19000 0.00000 0.38000 0.00000 0.38000
-0.18000 0.00000 0.36000 0.00000 0.36000
-0.17000 0.00000 0.34000 0.00000 0.34000
-0.16000 0.00000 0.32000 0.00000 0.32000
-0.15000 0.00000 0.30000 0.00000 0.30000
-0.14000 0.00000 0.28000 0.00000 0.28000
-0.13000 0.00000 0.26000 0.00000 0.26000
-0.12000 0.00000 0.24000 0.00000 0.24000
-0.11000 0.00000 0.22000 0.00000 0.22000
-0.10000 0.00000 0.20000 0.00000 0.20000
-0.09000 0.00000 0.18000 0.00000 0.18000
-0.08000 0.00000 0.16000 0.00000 0.16000
-0.07000 0.00000 0.14000 0.00000 0.14000
-0.06000 0.00000 0.12000 0.00000 0.12000
-0.05000 0.00000 0.10000 0.00000 0.10000
-0.04000 0.00000 0.08000 0.00000 0.08000
-0.03000 0.00000 0.06000 0.00000 0.06000
-0.02000 0.00000 0.04000 0.00000 0.04000
-0.01000 0.00000 0.02000 0.00000 0.02000
0.00000 0.00000 0.00000 0.00000 -0.00000
0.01000 0.00000 0.02000 0.00000 -0.02000
0.02000 0.00000 0.04000 0.00000 -0.04000
0.03000 0.00000 0.06000 0.00000 -0.06000
0.04000 0.00000 0.08000 0.00000 -0.08000
0.05000 0.00000 0.10000 0.00000 -0.10000
0.06000 0.00000 0.12000 0.00000 -0.12000
0.07000 0.00000 0.14000 0.00000 -0.14000
0.08000 0.00000 0.16000 0.00000 -0.16000
0.09000 0.00000 0.18000 0.00000 -0.18000
0.10000 0.00000 0.20000 0.00000 -0.20000
0.11000 0.00000 0.22000 0.00000 -0.22000
0.12000 0.00000 0.24000 0.00000 -0.24000
0.13000 0.00000 0.26000 0.00000 -0.26000
0.14000 0.00000 0.28000 0.00000 -0.28000
0.15000 0.00000 0.30000 0.00000 -0.30000
0.16000 0.00000 0.32000 0.00000 -0.32000
0.17000 0.00000 0.34000 0.00000 -0.34000
0.18000 0.00000 0.36000 0.00000 -0.36000
0.19000 0.00000 0.38000 0.00000 -0.38000
0.20000 0.00000 0.40000 0.00000 -0.40000
0.21000 0.00000 0.42000 0.00000 -0.42000
0.22000 0.00000 0.44000 0.00000 -0.44000
0.23000 0.00000 0.46000 0.00000 -0.46000
0.24000 0.00000 0.48000 0.00000 -0.48000
0.25000 0.00000 0.50000 0.00000 -0.50000
0.26000 0.00000 0.52000 0.00000 -0.52000
0.27000 0.00000 0.54000 0.00000 -0.54000
0.28000 0.00000 0.56000 0.00000 -0.56000
0.29000 0.00000 0.58000 0.00000 -0.58000
0.30000 0.00000 0.60000 0.00000 -0.60000
0.31000 0.00000 0.62000 0.00000 -0.62000
0.32000 0.00000 0.64000 0.00000 -0.64000
0.33000 0.00000 0.66000 0.00000 -0.66000
0.34000 0.00000 0.68000 0.00000 -0.68000
0.35000 0.00000 0.70000 0.00000 -0.70000
0.36000 0.00000 0.72000 0.00000 -0.72000
0.37000 0.00000 0.74000 0.00000 -0.74000
0.38000 0.00000 0.76000 0.00000 -0.76000
0.39000 0.00000 0.78000 0.00000 -0.78000
0.40000 0.00000 0.80000 0.00000 -0.80000
0.41000 0.00000 0.82000 0.00000 -0.82000
0.42000 0.00000 0.84000 0.00000 -0.84000
0.43000 0.00000 0.86000 0.00000 -0.86000
0.44000 0.00000 0.88000 0.00000 -0.88000
0.45000 0.00000 0.90000 0.00000 -0.90000
0.46000 0.00000 0.92000 0.00000 -0.92000
0.47000 0.00000 0.94000 0.00000 -0.94000
0.48000 0.00000 0.96000 0.00000 -0.96000
0.49000 0.00000 0.98000 0.00000 -0.98000
0.50000 0.00000 1.00000 0.00000 -1.00000
0.51000 0.00000 1.02000 0.00000 -1.02000
0.52000 0.00000 1.04000 0.00000 -1.04000
0.53000 0.00000 1.06000 0.00000 -1.06000
0.54000 0.00000 1.08000 0.00000 -1.08000
0.55000 0.00000 1.10000 0.00000 -1.10000
0.56000 0.00000 1.12000 0.00000 -1.12000
0.57000 0.00000 1.14000 0.00000 -1.14000
0.58000 0.00000 1.16000 0.00000 -1.16000
0.59000 0.00000 1.18000 0.00000 -1.18000
0.60000 0.00000 1.20000 0.00000 -1.20000
0.61000 0.00000 1.22000 0.00000 -1.22000
0.62000 0.00000 1.24000 0.00000 -1.24000
0.63000 0.00000 1.26000 0.00000 -1.26000
0.64000 0.00000 1.28000 0.00000 -1.28000
0.65000 0.00000 1.30000 0.00000 -1.30000
0.66000 0.00000 1.32000 0.00000 -1.32000
0.67000 0.00000 1.34000 0.00000 -1.34000
0.68000 0.00000 1.36000 0.00000 -1.36000
0.69000 0.00000 1.38000 0.00000 -1.38000
0.70000 0.00000 1.40000 0.00000 -1.40000
0.71000 0.00000 1.42000 0.00000 -1.42000
0.72000 0.00000 1.44000 0.00000 -1.44000
0.73000 0.00000 1.46000 0.00000 -1.46000
0.74000 0.00000 1.48000 0.00000 -1.48000
0.75000 0.00000 1.50000 0.00000 -1.50000
0.76000 0.00000 1.52000 0.00000 -1.52000
0.77000 0.00000 1.54000 0.00000 -1.54000
0.78000 0.00000 1.56000 0.00000 -1.56000
0.79000 0.00000 1.58000 0.00000 -1.58000
0.80000 0.00000 1.60000 0.00000 -1.60000
0.81000 0.00000 1.62000 0.00000 -1.62000
0.82000 0.00000 1.64000 0.00000 -1.64000
0.83000 0.00000 1.66000 0.00000 -1.66000
0.84000 0.00000 1.68000 0.00000 -1.68000
0.85000 0.00000 1.70000 0.00000 -1.70000
0.86000 0.00000 1.72000 0.00000 -1.72000
0.87000 0.00000 1.74000 0.00000 -1.74000
0.88000 0.00000 1.76000 0.00000 -1.76000
0.89000 0.00000 1.78000 0.00000 -1.78000
0.90000 0.00000 1.80000 0.00000 -1.80000
0.91000 0.00000 1.82000 0.00000 -1.82000
0.92000 0.00000 1.84000 0.00000 -1.84000
0.93000 0.00000 1.86000 0.00000 -1.86000
0.94000 0.00000 1.88000 0.00000 -1.88000
0.95000 0.00000 1.90000 0.00000 -1.90000
0.96000 0.00000 1.92000 0.00000 -1.92000
0.97000 0.00000 1.94000 0.00000 -1.94000
0.98000 0.00000 1.96000 0.00000 -1.96000
0.99000 0.00000 1.98000 0.00000 -1.98000
1.00000 0.00000 2.00000 0.00000 -2.00000

-1.00000 0.01000 1.99980 0.00000 1.99980
-0.99000 0.01000 1.97980 0.00040 1.97980
-0.98000 0.01000 1.95980 0.00079 1.95980
-0.97000 0.01000 1.93981 0.00118 1.93981
-0.96000 0.01000 1.91981 0.00157 1.91981
-0.95000 0.01000 1.89981 0.00195 1.89981
-0.94000 0.01000 1.87981 0.00233 1.87981
-0.93000 0.01000 1.85982 0.00270 1.85981
-0.92000 0.01000 1.83982 0.00307 1.83982
-0.91000 0.01000 1.81982 0.00344 1.81982
-0.90000 0.01000 1.79982 0.00380 1.79982
-0.89000 0.01000 1.77983 0.00416 1.77982
-0.88000 0.01000 1.75983 0.00451 1.75982
-0.87000 0.01000 1.73983 0.00486 1.73983
-0.86000 0.01000 1.71984 0.00521 1.71983
-0.85000 0.01000 1.69984 0.00555 1.69983
-0.84000 0.01000 1.67984 0.00589 1.67983
-0.83000 0.01000 1.65985 0.00622 1.65983
-0.82000 0.01000 1.63985 0.00655 1.63984
-0.81000 0.01000 1.61985 0.00688 1.61984
-0.80000 0.01000 1.59986 0.00720 1.59984
-0.79000 0.01000 1.57986 0.00752 1.57984
-0.78000 0.01000 1.55986 0.00783 1.55984
-0.77000 0.01000 1.53987 0.00814 1.53985
-0.76000 0.01000 1.51987 0.00845 1.51985
-0.75000 0.01000 1.49988 0.00875 1.49985
-0.74000 0.01000 1.47988 0.00905 1.47985
-0.73000 0.01000 1.45988 0.00934 1.45985
-0.72000 0.01000 1.43989 0.00963 1.43986
-0.71000 0.01000 1.41989 0.00992 1.41986
-0.70000 0.01000 1.39990 0.01020 1.39986
-0.69000 0.01000 1.37990 0.01048 1.37986
-0.68000 0.01000 1.35991 0.01075 1.35986
-0.67000 0.01000 1.33991 0.01102 1.33987
-0.66000 0.01000 1.31992 0.01129 1.31987
-0.65000 0.01000 1.29992 0.01155 1.29987
-0.64000 0.01000 1.27993 0.01181 1.27987
-0.63000 0.01000 1.25993 0.01206 1.25987
-0.62000 0.01000 1.23994 0.01231 1.23988
-0.61000 0.01000 1.21994 0.01256 1.21988
-0.60000 0.01000 1.19995 0.01280 1.19988
-0.59000 0.01000 1.17995 0.01304 1.17988
-0.58000 0.01000 1.15996 0.01327 1.15988
-0.57000 0.01000 1.13997 0.01350 1.13989
-0.56000 0.01000 1.11997 0.01373 1.11989
-0.55000 0.01000 1.09998 0.01395 1.09989
-0.54000 0.01000 1.07998 0.01417 1.07989
-0.53000 0.01000 1.05999 0.01438 1.05989
-0.52000 0.01000 1.04000 0.01459 1.03990
-0.51000 0.01000 1.02001 0.01480 1.01990
-0.50000 0.01000 1.00001 0.01500 0.99990
-0.49000 0.01000 0.98002 0.01520 0.97990
-0.48000 0.01000 0.96003 0.01539 0.95990
-0.47000 0.01000 0.94004 0.01558 0.93991
-0.46000 0.01000 0.92004 0.01577 0.91991
-0.45000 0.01000 0.90005 0.01595 0.89991
-0.44000 0.01000 0.88006 0.01613 0.87991
-0.43000 0.01000 0.86007 0.01630 0.85991
-0.42000 0.01000 0.84008 0.01647 0.83992
-0.41000 0.01000 0.82009 0.01664 0.81992
-0.40000 0.01000 0.80010 0.01680 0.79992
-0.39000 0.01000 0.78011 0.01696 0.77992
-0.38000 0.01000 0.76012 0.01711 0.75992
-0.37000 0.01000 0.74013 0.01726 0.73993
-0.36000 0.01000 0.72014 0.01741 0.71993
-0.35000 0.01000 0.70015 0.01755 0.69993
-0.34000 0.01000 0.68016 0.01769 0.67993
-0.33000 0.01000 0.66017 0.01782 0.65993
-0.32000 0.01000 0.64019 0.01795 0.63994
-0.31000 0.01000 0.62020 0.01808 0.61994
-0.30000 0.01000 0.60022 0.01820 0.59994
-0.29000 0.01000 0.58023 0.01832 0.57994
-0.28000 0.01000 0.56025 0.01843 0.55994
-0.27000 0.01000 0.54026 0.01854 0.53995
-0.26000 0.01000 0.52028 0.01865 0.51995
-0.25000 0.01000 0.50030 0.01875 0.49995
-0.24000 0.01000 0.48032 0.01885 0.47995
-0.23000 0.01000 0.46034 0.01894 0.45995
-0.22000 0.01000 0.44037 0.01903 0.43996
-0.21000 0.01000 0.42039 0.01912 0.41996
-0.20000 0.01000 0.40042 0.01920 0.39996
-0.19000 0.01000 0.38045 0.01928 0.37996
-0.18000 0.01000 0.36048 0.01935 0.35996
-0.17000 0.01000 0.34052 0.01942 0.33997
-0.16000 0.01000 0.32056 0.01949 0.31997
-0.15000 0.01000 0.30061 0.01955 0.29997
-0.14000 0.01000 0.28066 0.01961 0.27997
-0.13000 0.01000 0.26072 0.01966 0.25997
-0.12000 0.01000 0.24078 0.01971 0.23998
-0.11000 0.01000 0.22086 0.01976 0.21998
